file_no,relative_path,top_folder,sub_folder,country,state,district,year,quarter,row_count_extracted,status,error
8798,top\user\country\india\state\punjab\2023\4.json,top,user,India,Punjab,,2023,4,20,success,
8799,top\user\country\india\state\punjab\2024\1.json,top,user,India,Punjab,,2024,1,20,success,
8800,top\user\country\india\state\punjab\2024\2.json,top,user,India,Punjab,,2024,2,20,success,
8801,top\user\country\india\state\punjab\2024\3.json,top,user,India,Punjab,,2024,3,20,success,
8802,top\user\country\india\state\punjab\2024\4.json,top,user,India,Punjab,,2024,4,20,success,
8803,top\user\country\india\state\rajasthan\2018\1.json,top,user,India,Rajasthan,,2018,1,20,success,
8804,top\user\country\india\state\rajasthan\2018\2.json,top,user,India,Rajasthan,,2018,2,20,success,
8805,top\user\country\india\state\rajasthan\2018\3.json,top,user,India,Rajasthan,,2018,3,20,success,
8806,top\user\country\india\state\rajasthan\2018\4.json,top,user,India,Rajasthan,,2018,4,20,success,
8807,top\user\country\india\state\rajasthan\2019\1.json,top,user,India,Rajasthan,,2019,1,20,success,
8808,top\user\country\india\state\rajasthan\2019\2.json,top,user,India,Rajasthan,,2019,2,20,success,
8809,top\user\country\india\state\rajasthan\2019\3.json,top,user,India,Rajasthan,,2019,3,20,success,
8810,top\user\country\india\state\rajasthan\2019\4.json,top,user,India,Rajasthan,,2019,4,20,success,
8811,top\user\country\india\state\rajasthan\2020\1.json,top,user,India,Rajasthan,,2020,1,20,success,
8812,top\user\country\india\state\rajasthan\2020\2.json,top,user,India,Rajasthan,,2020,2,20,success,
8813,top\user\country\india\state\rajasthan\2020\3.json,top,user,India,Rajasthan,,2020,3,20,success,
8814,top\user\country\india\state\rajasthan\2020\4.json,top,user,India,Rajasthan,,2020,4,20,success,
8815,top\user\country\india\state\rajasthan\2021\1.json,top,user,India,Rajasthan,,2021,1,20,success,
8816,top\user\country\india\state\rajasthan\2021\2.json,top,user,India,Rajasthan,,2021,2,20,success,
8817,top\user\country\india\state\rajasthan\2021\3.json,top,user,India,Rajasthan,,2021,3,20,success,
8818,top\user\country\india\state\rajasthan\2021\4.json,top,user,India,Rajasthan,,2021,4,20,success,
8819,top\user\country\india\state\rajasthan\2022\1.json,top,user,India,Rajasthan,,2022,1,20,success,
8820,top\user\country\india\state\rajasthan\2022\2.json,top,user,India,Rajasthan,,2022,2,20,success,
8821,top\user\country\india\state\rajasthan\2022\3.json,top,user,India,Rajasthan,,2022,3,20,success,
8822,top\user\country\india\state\rajasthan\2022\4.json,top,user,India,Rajasthan,,2022,4,20,success,
8823,top\user\country\india\state\rajasthan\2023\1.json,top,user,India,Rajasthan,,2023,1,20,success,
8824,top\user\country\india\state\rajasthan\2023\2.json,top,user,India,Rajasthan,,2023,2,20,success,
8825,top\user\country\india\state\rajasthan\2023\3.json,top,user,India,Rajasthan,,2023,3,20,success,
8826,top\user\country\india\state\rajasthan\2023\4.json,top,user,India,Rajasthan,,2023,4,20,success,
8827,top\user\country\india\state\rajasthan\2024\1.json,top,user,India,Rajasthan,,2024,1,20,success,
8828,top\user\country\india\state\rajasthan\2024\2.json,top,user,India,Rajasthan,,2024,2,20,success,
8829,top\user\country\india\state\rajasthan\2024\3.json,top,user,India,Rajasthan,,2024,3,20,success,
8830,top\user\country\india\state\rajasthan\2024\4.json,top,user,India,Rajasthan,,2024,4,20,success,
8831,top\user\country\india\state\sikkim\2018\1.json,top,user,India,Sikkim,,2018,1,14,success,
8832,top\user\country\india\state\sikkim\2018\2.json,top,user,India,Sikkim,,2018,2,14,success,
8833,top\user\country\india\state\sikkim\2018\3.json,top,user,India,Sikkim,,2018,3,14,success,
8834,top\user\country\india\state\sikkim\2018\4.json,top,user,India,Sikkim,,2018,4,14,success,
8835,top\user\country\india\state\sikkim\2019\1.json,top,user,India,Sikkim,,2019,1,14,success,
8836,top\user\country\india\state\sikkim\2019\2.json,top,user,India,Sikkim,,2019,2,14,success,
8837,top\user\country\india\state\sikkim\2019\3.json,top,user,India,Sikkim,,2019,3,14,success,
8838,top\user\country\india\state\sikkim\2019\4.json,top,user,India,Sikkim,,2019,4,14,success,
8839,top\user\country\india\state\sikkim\2020\1.json,top,user,India,Sikkim,,2020,1,14,success,
8840,top\user\country\india\state\sikkim\2020\2.json,top,user,India,Sikkim,,2020,2,14,success,
8841,top\user\country\india\state\sikkim\2020\3.json,top,user,India,Sikkim,,2020,3,14,success,
8842,top\user\country\india\state\sikkim\2020\4.json,top,user,India,Sikkim,,2020,4,14,success,
8843,top\user\country\india\state\sikkim\2021\1.json,top,user,India,Sikkim,,2021,1,14,success,
8844,top\user\country\india\state\sikkim\2021\2.json,top,user,India,Sikkim,,2021,2,14,success,
8845,top\user\country\india\state\sikkim\2021\3.json,top,user,India,Sikkim,,2021,3,14,success,
8846,top\user\country\india\state\sikkim\2021\4.json,top,user,India,Sikkim,,2021,4,14,success,
8847,top\user\country\india\state\sikkim\2022\1.json,top,user,India,Sikkim,,2022,1,14,success,
8848,top\user\country\india\state\sikkim\2022\2.json,top,user,India,Sikkim,,2022,2,14,success,
8849,top\user\country\india\state\sikkim\2022\3.json,top,user,India,Sikkim,,2022,3,14,success,
8850,top\user\country\india\state\sikkim\2022\4.json,top,user,India,Sikkim,,2022,4,14,success,
8851,top\user\country\india\state\sikkim\2023\1.json,top,user,India,Sikkim,,2023,1,14,success,
8852,top\user\country\india\state\sikkim\2023\2.json,top,user,India,Sikkim,,2023,2,14,success,
8853,top\user\country\india\state\sikkim\2023\3.json,top,user,India,Sikkim,,2023,3,14,success,
8854,top\user\country\india\state\sikkim\2023\4.json,top,user,India,Sikkim,,2023,4,14,success,
8855,top\user\country\india\state\sikkim\2024\1.json,top,user,India,Sikkim,,2024,1,14,success,
8856,top\user\country\india\state\sikkim\2024\2.json,top,user,India,Sikkim,,2024,2,14,success,
8857,top\user\country\india\state\sikkim\2024\3.json,top,user,India,Sikkim,,2024,3,16,success,
8858,top\user\country\india\state\sikkim\2024\4.json,top,user,India,Sikkim,,2024,4,16,success,
8859,top\user\country\india\state\tamil-nadu\2018\1.json,top,user,India,Tamil Nadu,,2018,1,20,success,
8860,top\user\country\india\state\tamil-nadu\2018\2.json,top,user,India,Tamil Nadu,,2018,2,20,success,
8861,top\user\country\india\state\tamil-nadu\2018\3.json,top,user,India,Tamil Nadu,,2018,3,20,success,
8862,top\user\country\india\state\tamil-nadu\2018\4.json,top,user,India,Tamil Nadu,,2018,4,20,success,
8863,top\user\country\india\state\tamil-nadu\2019\1.json,top,user,India,Tamil Nadu,,2019,1,20,success,
8864,top\user\country\india\state\tamil-nadu\2019\2.json,top,user,India,Tamil Nadu,,2019,2,20,success,
8865,top\user\country\india\state\tamil-nadu\2019\3.json,top,user,India,Tamil Nadu,,2019,3,20,success,
8866,top\user\country\india\state\tamil-nadu\2019\4.json,top,user,India,Tamil Nadu,,2019,4,20,success,
8867,top\user\country\india\state\tamil-nadu\2020\1.json,top,user,India,Tamil Nadu,,2020,1,20,success,
8868,top\user\country\india\state\tamil-nadu\2020\2.json,top,user,India,Tamil Nadu,,2020,2,20,success,
8869,top\user\country\india\state\tamil-nadu\2020\3.json,top,user,India,Tamil Nadu,,2020,3,20,success,
8870,top\user\country\india\state\tamil-nadu\2020\4.json,top,user,India,Tamil Nadu,,2020,4,20,success,
8871,top\user\country\india\state\tamil-nadu\2021\1.json,top,user,India,Tamil Nadu,,2021,1,20,success,
8872,top\user\country\india\state\tamil-nadu\2021\2.json,top,user,India,Tamil Nadu,,2021,2,20,success,
8873,top\user\country\india\state\tamil-nadu\2021\3.json,top,user,India,Tamil Nadu,,2021,3,20,success,
8874,top\user\country\india\state\tamil-nadu\2021\4.json,top,user,India,Tamil Nadu,,2021,4,20,success,
8875,top\user\country\india\state\tamil-nadu\2022\1.json,top,user,India,Tamil Nadu,,2022,1,20,success,
8876,top\user\country\india\state\tamil-nadu\2022\2.json,top,user,India,Tamil Nadu,,2022,2,20,success,
8877,top\user\country\india\state\tamil-nadu\2022\3.json,top,user,India,Tamil Nadu,,2022,3,20,success,
8878,top\user\country\india\state\tamil-nadu\2022\4.json,top,user,India,Tamil Nadu,,2022,4,20,success,
8879,top\user\country\india\state\tamil-nadu\2023\1.json,top,user,India,Tamil Nadu,,2023,1,20,success,
8880,top\user\country\india\state\tamil-nadu\2023\2.json,top,user,India,Tamil Nadu,,2023,2,20,success,
8881,top\user\country\india\state\tamil-nadu\2023\3.json,top,user,India,Tamil Nadu,,2023,3,20,success,
8882,top\user\country\india\state\tamil-nadu\2023\4.json,top,user,India,Tamil Nadu,,2023,4,20,success,
8883,top\user\country\india\state\tamil-nadu\2024\1.json,top,user,India,Tamil Nadu,,2024,1,20,success,
8884,top\user\country\india\state\tamil-nadu\2024\2.json,top,user,India,Tamil Nadu,,2024,2,20,success,
8885,top\user\country\india\state\tamil-nadu\2024\3.json,top,user,India,Tamil Nadu,,2024,3,20,success,
8886,top\user\country\india\state\tamil-nadu\2024\4.json,top,user,India,Tamil Nadu,,2024,4,20,success,
8887,top\user\country\india\state\telangana\2018\1.json,top,user,India,Telangana,,2018,1,20,success,
8888,top\user\country\india\state\telangana\2018\2.json,top,user,India,Telangana,,2018,2,20,success,
8889,top\user\country\india\state\telangana\2018\3.json,top,user,India,Telangana,,2018,3,20,success,
8890,top\user\country\india\state\telangana\2018\4.json,top,user,India,Telangana,,2018,4,20,success,
8891,top\user\country\india\state\telangana\2019\1.json,top,user,India,Telangana,,2019,1,20,success,
8892,top\user\country\india\state\telangana\2019\2.json,top,user,India,Telangana,,2019,2,20,success,
8893,top\user\country\india\state\telangana\2019\3.json,top,user,India,Telangana,,2019,3,20,success,
8894,top\user\country\india\state\telangana\2019\4.json,top,user,India,Telangana,,2019,4,20,success,
8895,top\user\country\india\state\telangana\2020\1.json,top,user,India,Telangana,,2020,1,20,success,
8896,top\user\country\india\state\telangana\2020\2.json,top,user,India,Telangana,,2020,2,20,success,
8897,top\user\country\india\state\telangana\2020\3.json,top,user,India,Telangana,,2020,3,20,success,
8898,top\user\country\india\state\telangana\2020\4.json,top,user,India,Telangana,,2020,4,20,success,
8899,top\user\country\india\state\telangana\2021\1.json,top,user,India,Telangana,,2021,1,20,success,
8900,top\user\country\india\state\telangana\2021\2.json,top,user,India,Telangana,,2021,2,20,success,
8901,top\user\country\india\state\telangana\2021\3.json,top,user,India,Telangana,,2021,3,20,success,
8902,top\user\country\india\state\telangana\2021\4.json,top,user,India,Telangana,,2021,4,20,success,
8903,top\user\country\india\state\telangana\2022\1.json,top,user,India,Telangana,,2022,1,20,success,
8904,top\user\country\india\state\telangana\2022\2.json,top,user,India,Telangana,,2022,2,20,success,
8905,top\user\country\india\state\telangana\2022\3.json,top,user,India,Telangana,,2022,3,20,success,
8906,top\user\country\india\state\telangana\2022\4.json,top,user,India,Telangana,,2022,4,20,success,
8907,top\user\country\india\state\telangana\2023\1.json,top,user,India,Telangana,,2023,1,20,success,
8908,top\user\country\india\state\telangana\2023\2.json,top,user,India,Telangana,,2023,2,20,success,
8909,top\user\country\india\state\telangana\2023\3.json,top,user,India,Telangana,,2023,3,20,success,
8910,top\user\country\india\state\telangana\2023\4.json,top,user,India,Telangana,,2023,4,20,success,
8911,top\user\country\india\state\telangana\2024\1.json,top,user,India,Telangana,,2024,1,20,success,
8912,top\user\country\india\state\telangana\2024\2.json,top,user,India,Telangana,,2024,2,20,success,
8913,top\user\country\india\state\telangana\2024\3.json,top,user,India,Telangana,,2024,3,20,success,
8914,top\user\country\india\state\telangana\2024\4.json,top,user,India,Telangana,,2024,4,20,success,
8915,top\user\country\india\state\tripura\2018\1.json,top,user,India,Tripura,,2018,1,18,success,
8916,top\user\country\india\state\tripura\2018\2.json,top,user,India,Tripura,,2018,2,18,success,
8917,top\user\country\india\state\tripura\2018\3.json,top,user,India,Tripura,,2018,3,18,success,
8918,top\user\country\india\state\tripura\2018\4.json,top,user,India,Tripura,,2018,4,18,success,
8919,top\user\country\india\state\tripura\2019\1.json,top,user,India,Tripura,,2019,1,18,success,
8920,top\user\country\india\state\tripura\2019\2.json,top,user,India,Tripura,,2019,2,18,success,
8921,top\user\country\india\state\tripura\2019\3.json,top,user,India,Tripura,,2019,3,18,success,
8922,top\user\country\india\state\tripura\2019\4.json,top,user,India,Tripura,,2019,4,18,success,
8923,top\user\country\india\state\tripura\2020\1.json,top,user,India,Tripura,,2020,1,18,success,
8924,top\user\country\india\state\tripura\2020\2.json,top,user,India,Tripura,,2020,2,18,success,
8925,top\user\country\india\state\tripura\2020\3.json,top,user,India,Tripura,,2020,3,18,success,
8926,top\user\country\india\state\tripura\2020\4.json,top,user,India,Tripura,,2020,4,18,success,
8927,top\user\country\india\state\tripura\2021\1.json,top,user,India,Tripura,,2021,1,18,success,
8928,top\user\country\india\state\tripura\2021\2.json,top,user,India,Tripura,,2021,2,18,success,
8929,top\user\country\india\state\tripura\2021\3.json,top,user,India,Tripura,,2021,3,18,success,
8930,top\user\country\india\state\tripura\2021\4.json,top,user,India,Tripura,,2021,4,18,success,
8931,top\user\country\india\state\tripura\2022\1.json,top,user,India,Tripura,,2022,1,18,success,
8932,top\user\country\india\state\tripura\2022\2.json,top,user,India,Tripura,,2022,2,18,success,
8933,top\user\country\india\state\tripura\2022\3.json,top,user,India,Tripura,,2022,3,18,success,
8934,top\user\country\india\state\tripura\2022\4.json,top,user,India,Tripura,,2022,4,18,success,
8935,top\user\country\india\state\tripura\2023\1.json,top,user,India,Tripura,,2023,1,18,success,
8936,top\user\country\india\state\tripura\2023\2.json,top,user,India,Tripura,,2023,2,18,success,
8937,top\user\country\india\state\tripura\2023\3.json,top,user,India,Tripura,,2023,3,18,success,
8938,top\user\country\india\state\tripura\2023\4.json,top,user,India,Tripura,,2023,4,18,success,
8939,top\user\country\india\state\tripura\2024\1.json,top,user,India,Tripura,,2024,1,18,success,
8940,top\user\country\india\state\tripura\2024\2.json,top,user,India,Tripura,,2024,2,18,success,
8941,top\user\country\india\state\tripura\2024\3.json,top,user,India,Tripura,,2024,3,18,success,
8942,top\user\country\india\state\tripura\2024\4.json,top,user,India,Tripura,,2024,4,18,success,
8943,top\user\country\india\state\uttar-pradesh\2018\1.json,top,user,India,Uttar Pradesh,,2018,1,20,success,
8944,top\user\country\india\state\uttar-pradesh\2018\2.json,top,user,India,Uttar Pradesh,,2018,2,20,success,
8945,top\user\country\india\state\uttar-pradesh\2018\3.json,top,user,India,Uttar Pradesh,,2018,3,20,success,
8946,top\user\country\india\state\uttar-pradesh\2018\4.json,top,user,India,Uttar Pradesh,,2018,4,20,success,
8947,top\user\country\india\state\uttar-pradesh\2019\1.json,top,user,India,Uttar Pradesh,,2019,1,20,success,
8948,top\user\country\india\state\uttar-pradesh\2019\2.json,top,user,India,Uttar Pradesh,,2019,2,20,success,
8949,top\user\country\india\state\uttar-pradesh\2019\3.json,top,user,India,Uttar Pradesh,,2019,3,20,success,
8950,top\user\country\india\state\uttar-pradesh\2019\4.json,top,user,India,Uttar Pradesh,,2019,4,20,success,
8951,top\user\country\india\state\uttar-pradesh\2020\1.json,top,user,India,Uttar Pradesh,,2020,1,20,success,
8952,top\user\country\india\state\uttar-pradesh\2020\2.json,top,user,India,Uttar Pradesh,,2020,2,20,success,
8953,top\user\country\india\state\uttar-pradesh\2020\3.json,top,user,India,Uttar Pradesh,,2020,3,20,success,
8954,top\user\country\india\state\uttar-pradesh\2020\4.json,top,user,India,Uttar Pradesh,,2020,4,20,success,
8955,top\user\country\india\state\uttar-pradesh\2021\1.json,top,user,India,Uttar Pradesh,,2021,1,20,success,
8956,top\user\country\india\state\uttar-pradesh\2021\2.json,top,user,India,Uttar Pradesh,,2021,2,20,success,
8957,top\user\country\india\state\uttar-pradesh\2021\3.json,top,user,India,Uttar Pradesh,,2021,3,20,success,
8958,top\user\country\india\state\uttar-pradesh\2021\4.json,top,user,India,Uttar Pradesh,,2021,4,20,success,
8959,top\user\country\india\state\uttar-pradesh\2022\1.json,top,user,India,Uttar Pradesh,,2022,1,20,success,
8960,top\user\country\india\state\uttar-pradesh\2022\2.json,top,user,India,Uttar Pradesh,,2022,2,20,success,
8961,top\user\country\india\state\uttar-pradesh\2022\3.json,top,user,India,Uttar Pradesh,,2022,3,20,success,
